Unnamed: 0,step,total_cpu_demand,avg_cpu_usage,total_mem_demand,avg_mem_usage
731,731,0.7921123504638672,0.0087331972624126,0.3865203857421875,0.0084270678068462
732,732,3.252476692199707,0.0226890929909639,0.9781131744384766,0.0065367776294087
733,733,1.7247810363769531,0.0326135975040801,0.2519283294677734,0.0042902018925915
734,734,1.428802490234375,0.0291993816693623,0.6522140502929688,0.015251358350118
735,735,1.5235977172851562,0.03081065637094,0.6230802536010742,0.0098319406862612
736,736,0.9803123474121094,0.0211448129617942,0.4771690368652344,0.0086749634652767
737,737,0.9742441177368164,0.0222197687903115,0.1743021011352539,0.0022298679795376
738,738,0.8416595458984375,0.0159028431154646,0.6479387283325195,0.0124481669012105
739,739,1.5367488861083984,0.01940980033269,0.6919069290161133,0.0113200081719292
740,740,0.8893928527832031,0.0112739562988281,0.4601659774780273,0.0116271427699497
741,741,1.0463638305664062,0.0223306733734753,0.3456993103027344,0.0070165322751415
742,742,0.7621040344238281,0.0314695537090301,0.3354377746582031,0.0104281604290008
743,743,1.2152528762817385,0.032225209613179,0.3431520462036133,0.0081459311551825
744,744,1.0060529708862305,0.0290062567766974,0.2754459381103515,0.0074996667749741
745,745,1.1462936401367188,0.0294312834739685,0.5127344131469727,0.014472097158432
746,746,1.201340675354004,0.0311350615128226,0.3437175750732422,0.0074176995650581
747,747,1.3531208038330078,0.0177055515655099,1.078277587890625,0.0156882691056761
748,748,1.2452449798583984,0.0205833668611487,0.740239143371582,0.0140767778669084
749,749,0.7859811782836914,0.0278609304717092,0.1705150604248047,0.0025502696181788
750,750,1.5891046524047852,0.0268105021062886,0.3851490020751953,0.0069004994518352
751,751,1.207746505737305,0.0327361197698684,0.5499601364135742,0.0156243642171223
752,752,2.087273597717285,0.0293518359844501,0.587468147277832,0.0101135400625375
753,753,1.9104156494140625,0.0332908270493993,0.6270637512207031,0.0114452973851617
754,754,0.9843244552612304,0.0232810974121093,0.4381484985351562,0.0083780097961425
755,755,0.8805904388427734,0.0205631256103515,0.7781333923339844,0.0190859900580512
756,756,0.5754966735839844,0.026079566390426,0.0945186614990234,0.0026849464133933
757,757,0.9744720458984376,0.0262731143406459,0.3131904602050781,0.006851037343343
758,758,1.0226726531982422,0.0259277302285899,0.3103818893432617,0.0061025412186332
759,759,0.7541122436523438,0.0258859818981539,0.6132040023803711,0.023564830903084
760,760,1.7253236770629885,0.0325099590212799,0.7058506011962891,0.0161301368890806
761,761,1.4259891510009766,0.0251599187436311,0.4700069427490234,0.0075471504874851
762,762,1.8107318878173828,0.0290281454722086,0.5242853164672852,0.0087887446085611
763,763,1.218183517456055,0.0275325591747577,0.2386770248413086,0.0047989075000469
764,764,1.5939207077026367,0.025668986431964,0.4313383102416992,0.0054357454374239
765,765,1.3772125244140625,0.0336455901463826,0.4736051559448242,0.0097720026969909
766,766,2.06988525390625,0.0367261485049599,0.3034486770629883,0.0039842254237124
767,767,1.0660982131958008,0.0251334388301057,0.3126745223999023,0.0062350686990989
768,768,1.4363088607788086,0.0230953363271859,0.3690567016601562,0.0076253304114708
769,769,1.5494537353515625,0.0183955311775207,0.2534675598144531,0.0042727708816528
770,770,1.1906661987304688,0.0219796961004083,0.3495435714721679,0.0083978826349431
771,771,1.2466154098510742,0.025589106375711,0.2454252243041992,0.0062436053627415
772,772,1.2666044235229492,0.0162612146406031,0.571171760559082,0.0086125615817397
773,773,1.6633691787719729,0.0129014333089192,3.629936218261719,0.0101280121576218
774,774,1.3909072875976562,0.0172389124480771,0.5646190643310547,0.0046595855497978
775,775,0.963115692138672,0.0122888844187666,0.3310461044311523,0.007345734572992
776,776,0.5743894577026367,0.0076649030049641,0.2415142059326172,0.0044012387593587
777,777,0.3108901977539062,0.0035925456455775,0.231668472290039,0.0024086271013532
778,778,0.7702493667602539,0.009349877493722,0.6530599594116211,0.0070983614240373
779,779,0.4121761322021484,0.0098572066335967,0.1210651397705078,0.0044912280458392
780,780,0.7960004806518555,0.0053782917204357,0.8178596496582031,0.0100826308840797
781,781,0.6574277877807617,0.0153610706329345,0.3298196792602539,0.0145790236336844
782,782,0.4216470718383789,0.0087829129449252,0.2957334518432617,0.0098696083858095
783,783,0.6304006576538086,0.0045177595955984,0.3676414489746094,0.0034761292593819
784,784,0.5424957275390625,0.0086453056335449,0.4002838134765625,0.0094866180419921
785,785,1.054365158081055,0.0012797192611515,2.9089813232421875,0.0034210106807235
786,786,1.327627182006836,0.0017875449479121,2.5919952392578125,0.0039184839771725
787,787,1.082441329956055,0.0013771976649597,2.536959648132324,0.0035526023423376
788,788,1.509418487548828,0.0018460283247735,2.397500991821289,0.0044874970699069
789,789,1.1391115188598633,0.0039592209984274,0.9382400512695312,0.0040273526135612
790,790,0.6172208786010742,0.0104313512002268,0.2408294677734375,0.0070840466407037
791,791,0.6583538055419922,0.0073308555447325,0.2797679901123047,0.0029261842065927
792,792,1.1644906997680664,0.0115572489224947,0.5589838027954102,0.0070978494790884
793,793,0.9327821731567384,0.012613296508789,0.4203815460205078,0.0088534063222456
794,794,0.6288070678710938,0.0080185139432866,0.2887945175170898,0.0045979073707093
795,795,0.2351951599121093,0.0048943928309849,0.2351694107055664,0.0074425084250313
796,796,0.3846168518066406,0.0062099757947419,0.2336444854736328,0.0048338739495528
797,797,0.416595458984375,0.005592918395996,0.1709756851196289,0.0050221633911132
798,798,0.2914581298828125,0.0087866592407226,0.0750894546508789,0.0054426193237304
799,799,0.3677549362182617,0.0065714313137915,0.5709142684936523,0.0033920964887065
800,800,0.5114984512329102,0.0080578062269422,0.2908153533935547,0.0074504216512044
801,801,0.5055608749389648,0.008713170101768,0.2347698211669922,0.0061284868340743
802,802,1.063863754272461,0.0135916035349776,0.2704458236694336,0.0071587213655797
803,803,0.666071891784668,0.0100199381510416,0.2237834930419922,0.006608247756958
804,804,0.9047527313232422,0.0148384094238281,0.3727331161499023,0.0092485904693603
805,805,1.0420408248901367,0.0117757043173146,0.4497289657592773,0.0100524148275685
806,806,10.289780616760254,0.0002236779714595,128.28053951263428,0.0002253570997646
807,807,0.6732511520385742,0.0097294318966749,0.2217073440551757,0.006595146365282
808,808,1.1848030090332031,0.0152038946384336,0.4946002960205078,0.0106454709681068
809,809,0.2505693435668945,0.0096801611093374,0.0991315841674804,0.0076343829815204
810,810,0.2958707809448242,0.0038744381495884,0.063690185546875,0.0024478776114327
811,811,0.5009174346923828,0.0096329450607299,0.176492691040039,0.0046441853046417
812,812,0.565312385559082,0.0100747517177036,0.2129726409912109,0.0076808929443359
813,813,0.4754085540771484,0.0046747799577384,0.3056192398071289,0.0087595643668339
814,814,0.5371265411376953,0.0105415793026194,0.2539882659912109,0.0061311160816865
815,815,0.701350212097168,0.0112861745497759,0.3199338912963867,0.0069291451398064
816,816,0.4481048583984375,0.0101291537284851,0.4232892990112304,0.0194159150123596
817,817,0.2785673141479492,0.0071731185913085,0.0788393020629882,0.0038025283813476
818,818,0.502711296081543,0.0096652818762737,0.1948080062866211,0.0070213234942892
819,819,0.7339687347412109,0.0122226162960654,0.2963829040527344,0.0073629680432771
820,820,0.5134515762329102,0.0059031318215762,0.2591495513916015,0.0039404420291676
821,821,0.5542840957641602,0.005422642356471,0.4709606170654297,0.0061885683160079
822,822,0.282933235168457,0.0050739748724575,0.2938737869262695,0.0117129292981377
823,823,0.3577709197998047,0.0077737172444661,0.1188640594482421,0.003363291422526
824,824,0.2381963729858398,0.0027210401452105,0.1531448364257812,0.007772860319718
825,825,0.5305061340332031,0.009436218826859,0.455636978149414,0.0206648155494972
826,826,0.2557802200317383,0.0076164518083844,0.0755329132080078,0.0046330860682896
827,827,0.3345766067504883,0.0046990598951067,0.1102724075317382,0.0019241741725376
828,828,0.1268215179443359,0.0030573436192103,0.1902103424072265,0.0077248982020786
829,829,0.5055341720581055,0.0029841613769531,0.28857421875,0.0064360046386718
830,830,0.1675529479980468,0.0039191544055938,0.1022310256958007,0.0024198293685913
831,831,0.4757709503173828,0.0133142904801802,0.2934789657592773,0.0160964619029652
832,832,0.1121358871459961,0.002565557306463,0.026686668395996,0.002664566040039
833,833,0.1863784790039062,0.0027949469430106,0.2107000350952148,0.0081099555605933
834,834,0.0619020462036132,0.0014238357543945,0.0364913940429687,0.0007920631995567
835,835,0.14337158203125,0.0074012062766335,0.0430049896240234,0.0041521245783025
836,836,0.357975959777832,0.0103310857500348,0.1569156646728515,0.0102327210562569
837,837,0.2865619659423828,0.0083785057067871,0.3449935913085937,0.0161824226379394
838,838,0.3140220642089844,0.0062169739694306,0.1161727905273437,0.0041555924849076
839,839,0.3193540573120117,0.0042399088541666,0.2368726730346679,0.0071794191996256
840,840,0.3396625518798828,0.0123069426592658,0.1464643478393554,0.0064333186430089
841,841,0.2340841293334961,0.0053776105244954,0.2157545089721679,0.0085912148157755
842,842,0.5785207748413086,0.0076264063517252,0.2063474655151367,0.0060651461283365
843,843,0.4001312255859375,0.0058532861562875,0.2423954010009765,0.0171053959773137
844,844,0.5887241363525391,0.0047788080179466,0.2632932662963867,0.0031198825476304
845,845,0.3192310333251953,0.0075921416282653,0.1156396865844726,0.0037708282470703
846,846,0.1242265701293945,0.0053601946149553,0.0569725036621093,0.0022551218668619
847,847,0.2382230758666992,0.0069548743111746,0.0464458465576171,0.0050938924153645
848,848,0.4332294464111328,0.010232130686442,0.1548900604248047,0.0086002747217814
849,849,0.2107305526733398,0.0054838874123313,0.0342168807983398,0.0042196187106045
850,850,0.570195198059082,0.0047331809997558,0.4041376113891601,0.0078245798746744
851,851,1.2464780807495115,0.0038255404119622,0.5348501205444336,0.0055489997341208
852,852,0.3447608947753906,0.0062164767035122,0.1760091781616211,0.0041274037854424
853,853,0.110483169555664,0.0049137539333767,0.0689525604248046,0.0036546389261881
854,854,0.3084478378295898,0.0057864870343889,0.1373281478881836,0.0029807090759277
855,855,0.3678703308105469,0.0047507047653198,0.1624860763549804,0.0030571699142456
856,856,0.344797134399414,0.0074748675028483,0.294219970703125,0.0120957374572753
857,857,0.2485342025756836,0.0071624307071461,0.2039241790771484,0.0112705791697782
858,858,0.5048189163208008,0.0074552587560705,0.9757652282714844,0.0313283817188159
859,859,0.1061573028564453,0.0021703117772152,0.071146011352539,0.0027375472219366
860,860,0.130523681640625,0.0025031226021902,0.0667629241943359,0.0019542603265671
861,861,0.1280221939086914,0.0038701466151646,0.060673713684082,0.0006768362862723
862,862,0.4487648010253906,0.0080114682515462,0.2402477264404297,0.0087990760803222
863,863,0.3328609466552734,0.0071365356445312,0.2274885177612304,0.0063494364420572
864,864,0.2526979446411133,0.0051791226422345,0.0975608825683593,0.0043228290699146
865,865,0.2163534164428711,0.0050409793853759,0.2702846527099609,0.0160712242126464
866,866,0.1620254516601562,0.0070013403892517,0.0776309967041015,0.0038842558860778
867,867,0.1501216888427734,0.0033009052276611,0.046452522277832,0.0022061467170715
868,868,0.1609935760498047,0.003846263885498,0.161691665649414,0.0086057186126708
869,869,0.3335609436035156,0.0059956203807484,0.2452049255371093,0.0106746933676979
870,870,0.4209270477294922,0.0061436759101019,0.2499008178710937,0.0097684860229492
871,871,0.1664304733276367,0.0052372614542643,0.142099380493164,0.0137670516967773
872,872,0.6877317428588867,0.0076497640365209,0.2876672744750976,0.004518313285632
873,873,0.657017707824707,0.0112303285037769,0.1951045989990234,0.008423833286061
874,874,0.3678398132324219,0.0055033100975884,0.1820526123046875,0.0065822336408827
875,875,0.1597394943237304,0.0080348253250122,0.155221939086914,0.0119487643241882
876,876,0.2907943725585937,0.0072614229642427,0.0548353195190429,0.0044600046597994
877,877,0.2144222259521484,0.0077354206758386,0.037506103515625,0.0056193295647116
878,878,0.2646160125732422,0.0051760924489874,0.3626527786254883,0.0230532194438733
879,879,0.388589859008789,0.0070929718017578,0.1466512680053711,0.004769172668457
880,880,0.1407241821289062,0.0037855260512408,0.0385942459106445,0.0031929016113281
881,881,0.1071004867553711,0.0015054000051398,0.2015161514282226,0.0079217709993061
882,882,0.3438119888305664,0.0101069481142105,0.0984954833984375,0.006418720368416
883,883,0.8397283554077148,0.0086568963938745,0.3660507202148437,0.0118290144821693
884,884,1.156601905822754,0.0105710956785413,0.7997522354125977,0.0088558726840549
885,885,0.5070247650146484,0.005622498532559,0.3741302490234375,0.009725956206626
886,886,0.4402933120727539,0.0062471948018888,0.2803258895874023,0.0064006433254334
887,887,0.4760189056396484,0.0051506392809809,0.5085811614990234,0.0107488048319913
888,888,0.3325023651123047,0.0106177483835527,0.1075296401977539,0.0059332078503024
889,889,0.3374185562133789,0.0034236299230697,0.2603263854980469,0.0051210281696725
890,890,0.3585996627807617,0.007121414973818,0.1646814346313476,0.005798471385035
891,891,0.6204452514648438,0.0066045847806063,0.2624807357788086,0.0040657737038352
892,892,0.9907140731811525,0.0070022443930308,0.39385986328125,0.0031213263670603
893,893,0.3678321838378906,0.0126918384007045,0.1459884643554687,0.0072978564671107
894,894,0.4810132980346679,0.008056762890938,0.154062271118164,0.005444600031926
895,895,0.3335790634155273,0.006250359291254,0.2189960479736328,0.0069451221199922
896,896,0.5584831237792969,0.0034981239132764,0.2726383209228515,0.0050448208320431
897,897,0.2191095352172851,0.0072688659032185,0.0817899703979492,0.0051711797714233
898,898,0.2012825012207031,0.0020510632058848,0.1526565551757812,0.0022220196931258
899,899,0.3008928298950195,0.0031454414129257,0.1559305191040039,0.0017595142126083
900,900,0.2696046829223633,0.0075898511069161,0.1135520935058593,0.0036346912384033
901,901,0.1654987335205078,0.0029218093208644,0.1962652206420898,0.0040097029312797
902,902,0.217416763305664,0.0024505812546302,0.1217546463012695,0.0010322373488853
903,903,0.09661865234375,0.0021886825561523,0.0381202697753906,0.0007456432689319
904,904,0.1331634521484375,0.0002331300215287,0.1406793594360351,0.0024733398899887
905,905,0.3399295806884765,0.0064084927241007,0.1872262954711914,0.0049219926198323
906,906,0.4418849945068359,0.0039774417877197,0.2381649017333984,0.0051160812377929
907,907,0.2381391525268554,0.0015200244055853,0.2570810317993164,0.0020842552185058
908,908,0.1561431884765625,0.0023401333735539,0.0900449752807617,0.0020412665147047
909,909,0.2484321594238281,0.0018821129432091,0.0680303573608398,0.000709790449876
910,910,0.3110427856445312,0.0040497098650251,0.1205902099609375,0.0076798030308314
911,911,0.3354196548461914,0.0030139640525535,0.1809577941894531,0.0028149816724989
912,912,0.3963727951049804,0.0035550347689924,0.13775634765625,0.0016883817212334
913,913,0.3261938095092773,0.0007185228409305,0.1748590469360351,0.0004838266680317
914,914,0.1692867279052734,0.0048060190109979,0.0535850524902343,0.0011116663614908
915,915,0.2542428970336914,0.0031659444173177,0.137369155883789,0.0016232808430989
916,916,0.3748502731323242,0.002252079191662,0.1598577499389648,0.004443123227074
917,917,0.1208095550537109,0.0045814968290783,0.1274185180664062,0.0024169740222749
918,918,0.4538536071777344,0.0025553022112165,0.2095956802368164,0.002198440687997
919,919,0.1761636734008789,0.0031303564707438,0.0868406295776367,0.0023441314697265
920,920,0.1181182861328125,0.0029597282409667,0.045053482055664,0.0011525154113769
921,921,0.1331024169921875,0.0030904657700482,0.0347671508789062,0.0013314415426815
922,922,0.4923315048217773,0.0043408274650573,0.173309326171875,0.0045599937438964
923,923,0.2529182434082031,0.0063621203104654,0.0465955734252929,0.0030075311660766
924,924,0.1130323410034179,0.0019795267205489,0.1718158721923828,0.0084275697406969
925,925,0.1276082992553711,0.0021896958351135,0.0919055938720703,0.0012656450271606
926,926,0.237401008605957,0.0026087027329664,0.1006593704223632,0.0025733067439152
927,927,0.1559610366821289,0.0045838356018066,0.0786647796630859,0.0024042810712541
928,928,0.1719036102294922,0.0012471789405459,0.0777730941772461,0.0021694274175734
929,929,0.1930389404296875,0.0081414580345153,0.2267751693725586,0.0133318901062011
930,930,0.5875644683837891,0.0022905204869523,2.16469955444336,0.0131684918946857
931,931,0.4687471389770508,0.0066069850215205,0.3422107696533203,0.0086729261610243
932,932,0.1982393264770507,0.0032123497554234,0.2228145599365234,0.0018137523106166
933,933,0.3266277313232422,0.0015069027336276,0.317911148071289,0.0042016749479332
934,934,0.0771083831787109,0.0006964471605088,0.0478715896606445,0.001211060418023
935,935,0.2175960540771484,0.0038836342947823,0.0876483917236328,0.0028394971575055
936,936,0.1368446350097656,0.0040640149797712,0.131378173828125,0.0027056080954415
937,937,0.4356832504272461,0.0062513351440429,0.2494888305664062,0.0064715837177477
938,938,0.4419631958007812,0.0078259172110721,0.2744331359863281,0.0081166892216123
939,939,0.7421369552612305,0.0079442483407479,0.3435554504394531,0.0038638114929199
940,940,0.1901063919067382,0.0016790628433227,0.0609674453735351,0.0009933312733968
941,941,0.2111034393310547,0.0018735461764865,0.1770391464233398,0.0071492724948459
942,942,0.3339977264404297,0.0032349692450629,0.2540855407714844,0.007274274472837
943,943,0.1639127731323242,0.0007898431075246,0.0614633560180664,0.0011707607068513
944,944,0.1881551742553711,0.0034569104512532,0.2323665618896484,0.0166261461046006
945,945,0.2506275177001953,0.0020222028096516,0.2500934600830078,0.0064623196919759
946,946,0.3941326141357422,0.0034115314483642,0.154510498046875,0.0038995265960693
947,947,0.3075723648071289,0.0024916741155808,0.2318277359008789,0.0019124554049584
948,948,0.1030864715576171,0.0007526761009579,0.0890779495239257,0.0014666148594447
949,949,0.16339111328125,0.0028623172215053,0.0827846527099609,0.0014332362583705
950,950,0.1610651016235351,0.0025100708007812,0.0308504104614257,0.0012022654215494
951,951,0.1532697677612304,0.0021289076123918,0.072880744934082,0.000727925981794
952,952,0.0716276168823242,0.0037167197779605,0.1115703582763671,0.0043226041291889
953,953,0.2466087341308593,0.0077803929646809,0.1667366027832031,0.0058976809183756
954,954,0.2005586624145507,0.0045770539177788,0.0463266372680664,0.0025360849168565
955,955,0.2307825088500976,0.0055583318074544,0.1096916198730468,0.0034824212392171
956,956,0.2747602462768554,0.0035489400227864,0.1894035339355468,0.0089946852789984
957,957,0.1656665802001953,0.0008687496185302,0.0681962966918945,0.0023357391357421
958,958,0.1273050308227539,0.0043383205638212,0.1606521606445312,0.0104902491850011
959,959,0.1355171203613281,0.0053653717041015,0.0643129348754882,0.0016167163848876
960,960,0.3415231704711914,0.0052951382052513,0.2580184936523437,0.0081168143979964
961,961,0.2011079788208007,0.0022645791371663,0.2288236618041992,0.0058519840240478
962,962,0.6778430938720703,0.0046769618988037,0.3596124649047851,0.0070811748504638
963,963,0.5443391799926758,0.0040682686699761,0.3685588836669922,0.0081126160091824
964,964,0.1209554672241211,0.0007516741752624,0.2183494567871093,0.0093507170677185
965,965,0.1564235687255859,0.003305298941476,0.1107826232910156,0.0018233344668433
966,966,0.1402254104614257,0.001511914389474,0.1178045272827148,0.001486097063337
967,967,0.9345455169677734,0.0025441711013381,0.6863651275634766,0.00338009671048
968,968,0.4580879211425781,0.0075865621152131,0.3359050750732422,0.0168082610420558
969,969,0.3471212387084961,0.0015754699707031,0.225285530090332,0.0013289958872693
970,970,0.28363037109375,0.0035619099934895,0.0786609649658203,0.0016326904296875
971,971,11.961776733398438,0.0005358032315795,0.8252735137939453,0.0016723487809387
972,972,26.32245922088623,0.0003232761305205,1.7031173706054688,0.0012906828010047
973,973,0.2625885009765625,0.0022746086120605,0.0861129760742187,0.0017418384552001
974,974,0.1311235427856445,0.0030428568522135,0.0627727508544921,0.0020987192789713
975,975,0.1231775283813476,0.003195013318743,0.0728521347045898,0.001760789326259
976,976,0.2208614349365234,0.0018871121290253,0.0920562744140625,0.0011874640860208
977,977,0.6742238998413086,0.0110368728637695,0.4099206924438476,0.0120127893263293
978,978,0.1918754577636718,0.002568611731896,0.0650577545166015,0.0023436546325683
979,979,0.4155244827270508,0.0065759552849663,0.1776695251464843,0.0060936609903971
980,980,0.5133419036865234,0.0094340751911031,0.2576656341552734,0.0068710590231007
981,981,0.1845512390136718,0.0023703739560883,0.1373500823974609,0.0021766465285728
982,982,0.5054283142089844,0.0020285129547119,0.4106893539428711,0.0053419351577758
983,983,0.4591321945190429,0.0043398050161508,0.489995002746582,0.0098382265139848
984,984,0.5409975051879883,0.00542238023546,1.2118186950683594,0.0387411382463243
985,985,0.3582468032836914,0.0017741521199544,0.5994749069213867,0.015638326987242
986,986,8.313413619995117,0.0086950503443737,15.075512886047363,0.0058105985539781
987,987,0.6831779479980469,0.0107603651104551,0.5517349243164062,0.0165442553433504
988,988,0.3631467819213867,0.0023230343330197,0.5768318176269531,0.0131779414851491
989,989,0.717620849609375,0.0085049470265706,0.450235366821289,0.0096682442559136
990,990,0.7112102508544922,0.0071648955345153,0.3066873550415039,0.0073444247245788
991,991,0.5811023712158203,0.0030475529757412,0.4025945663452148,0.0060050704262473
992,992,0.355081558227539,0.0064348291467737,0.1777315139770507,0.0047899175573278
993,993,0.0350770950317382,0.0002769123424183,0.0530405044555664,0.0001653324473987
994,994,0.2202405929565429,0.0060896622507195,0.1295394897460937,0.0047544178209806
995,995,0.2502193450927734,0.005064562747353,0.0769567489624023,0.0022567447863127
996,996,0.1453437805175781,0.0033798217773437,0.0851621627807617,0.0026383399963378
997,997,0.0959529876708984,0.0023323142010232,0.0610437393188476,0.0014249967492145
998,998,0.5598573684692383,0.0088888036793675,0.9536361694335938,0.0371503501102842
999,999,0.4548025131225586,0.0037837028503417,0.5306167602539062,0.0128019650777181
1000,1000,0.4105291366577148,0.0109807566592567,0.2509841918945312,0.0133159537064401
1001,1001,0.2243986129760742,0.0039389258936831,0.1792840957641601,0.0081785603573447
1002,1002,0.6174650192260742,0.0093128204345703,0.2565784454345703,0.0076009273529052
1003,1003,0.4191408157348633,0.0057661819458007,0.3974857330322265,0.0161271286010742
1004,1004,0.4791250228881836,0.0024559681232158,0.3047771453857422,0.0037690309377817
1005,1005,0.4164667129516601,0.0056786346435546,0.5187807083129883,0.0200680541992187
1006,1006,0.2516345977783203,0.0030905519212995,0.2073526382446289,0.0075060640062604
1007,1007,0.2894973754882812,0.0052143732706705,0.3035802841186523,0.0063354704115125
1008,1008,0.226384162902832,0.0021492062192974,0.1533994674682617,0.0051372701471502
1009,1009,0.2300043106079101,0.0052093159068714,0.2749261856079101,0.0153059525923295
1010,1010,0.3675336837768554,0.0092834584853228,0.1879711151123047,0.012544968548943
1011,1011,0.1745510101318359,0.0035956152554216,0.1050233840942382,0.0020110031654094
1012,1012,0.1428070068359375,0.005560557047526,0.0490236282348632,0.0037549972534179
1013,1013,0.4532833099365234,0.0065291031547214,0.1868305206298828,0.0049678968346637
1014,1014,0.3842086791992187,0.0090448960014011,0.2782125473022461,0.013048213461171
1015,1015,0.226388931274414,0.0060327970064603,0.1717767715454101,0.0089183220496544
1016,1016,0.172607421875,0.0026190545823838,0.0469369888305664,0.0025546815660264
1017,1017,0.4309902191162109,0.0048014958699544,0.2924728393554687,0.0160881042480468
1018,1018,0.3939495086669922,0.0100277348568564,0.372075080871582,0.0205711063585783
1019,1019,0.143157958984375,0.0018572373823686,0.0776348114013671,0.0009638612920587
1020,1020,0.1131162643432617,0.0013778474595811,0.1471424102783203,0.0085144572787814
1021,1021,0.3837404251098633,0.0096840858459472,0.5669498443603516,0.018822956085205
1022,1022,0.4713649749755859,0.0056144540960138,0.2458324432373047,0.0086995038119229
1023,1023,0.3690071105957031,0.0073475440343221,0.1613693237304687,0.005092978477478
1024,1024,0.6754789352416992,0.0056014494462446,0.7858676910400391,0.0229850826841412
1025,1025,0.2426824569702148,0.0038241510805876,0.8586196899414062,0.0072512419327445
1026,1026,0.1706933975219726,0.0042712061028731,0.4652070999145508,0.0154580066078587
1027,1027,0.793818473815918,0.0032665570576985,1.3200206756591797,0.0053972721099853
1028,1028,0.1233787536621093,0.001335098629906,0.0761642456054687,0.0018348693847656
1029,1029,0.7102375030517578,0.0182400809393988,0.643855094909668,0.0218667630796079
1030,1030,0.580657958984375,0.0208858384026421,0.7337779998779297,0.0188306172688802
1031,1031,0.4205684661865234,0.0032172410384468,0.1705636978149414,0.0040065931237262
1032,1032,0.3528404235839844,0.004405763414171,0.2504806518554687,0.0067907704247368
1033,1033,0.3256397247314453,0.0092534564790271,0.225046157836914,0.012740135192871
1034,1034,0.202789306640625,0.0043262958526611,0.0529336929321289,0.0026310443878173
1035,1035,0.4941616058349609,0.011208564043045,0.1452016830444336,0.0075033903121948
1036,1036,1.0704421997070312,0.0088679449898856,0.4773712158203125,0.0098473685128348
1037,1037,0.2511968612670898,0.0054978529612223,0.2589426040649414,0.0092310110727945
1038,1038,0.7634496688842773,0.0104394826022061,0.289468765258789,0.0065966952930797
1039,1039,0.5727996826171875,0.0162599507500143,0.1661024093627929,0.0081985417534323
1040,1040,1.4272842407226562,0.0289022127787272,0.7163677215576172,0.0210667451222737
1041,1041,0.4843912124633789,0.0092013495309012,0.206207275390625,0.0074768883841378
1042,1042,0.4575958251953125,0.0116596857706705,0.0924243927001953,0.005545425415039
1043,1043,0.3145742416381836,0.0092111734243539,0.0969219207763671,0.0057638975290151
1044,1044,0.5117254257202148,0.006695556640625,0.3581600189208984,0.0097262382507324
1045,1045,0.477813720703125,0.005764785565828,0.2028951644897461,0.0073009792127107
1046,1046,0.4420433044433594,0.0069172620773315,0.1515722274780273,0.0039144992828369
1047,1047,0.532282829284668,0.0056123327701649,0.2603530883789062,0.0068310879646463
1048,1048,0.3810949325561523,0.0051488643739281,0.1357717514038086,0.003843284234768
1049,1049,0.288827896118164,0.0072256146055279,0.1492433547973632,0.0052475784764145
1050,1050,0.3940267562866211,0.0062149365743001,0.2661342620849609,0.0078091091579861
1051,1051,0.4879522323608398,0.0076182126998901,0.2197446823120117,0.0050244808197021
1052,1052,0.9320144653320312,0.0174091079018332,0.4201641082763672,0.0214173143560236
1053,1053,0.4190292358398437,0.0086186373675311,0.197026252746582,0.008414727670175
1054,1054,0.7450332641601562,0.0069807572798295,0.3985958099365234,0.0068272157148881
1055,1055,0.3809328079223633,0.0029085671029439,0.2069005966186523,0.0049352180667039
1056,1056,0.9729022979736328,0.0181855497689082,0.29229736328125,0.0084485349984004
1057,1057,0.5117387771606445,0.0102414243361529,0.1890125274658203,0.0067627289715935
1058,1058,0.3861675262451172,0.006636483328683,0.1545009613037109,0.0054126126425606
1059,1059,0.6687746047973633,0.0153725147247314,0.2201709747314453,0.0104026794433593
1060,1060,0.8689556121826172,0.0182905726962619,0.3949298858642578,0.0157379044426812
1061,1061,0.2795934677124023,0.0104075749715169,0.1239185333251953,0.0069891611735026
1062,1062,0.7303810119628906,0.014500617980957,0.2984867095947265,0.0131586456298828
1063,1063,0.8165178298950195,0.0149277114868164,0.3451070785522461,0.0148872756958007
1064,1064,0.1276988983154297,0.0025747472589666,0.0967330932617187,0.0027027130126953
1065,1065,0.1991596221923828,0.0050272750854492,0.1746368408203125,0.0084159851074218
1066,1066,0.872370719909668,0.0087784967924419,0.2814693450927734,0.0063260730944181
1067,1067,0.7622308731079102,0.0163944417780095,0.2877397537231445,0.014843463897705
1068,1068,0.3676366806030273,0.0087334087916782,0.1328582763671875,0.0076069150652204
1069,1069,0.5245513916015625,0.0114503304163614,0.2312641143798828,0.009602149327596
1070,1070,0.3789577484130859,0.0079241196314493,0.1132678985595703,0.0046313603719075
1071,1071,1.4525375366210938,0.0127501249313354,0.5667934417724609,0.0115756273269653
1072,1072,0.4998245239257812,0.0060772101084391,0.1982154846191406,0.0030578242407904
1073,1073,0.3243741989135742,0.0046537800839072,0.14593505859375,0.0029103630467465
1074,1074,0.2302541732788086,0.0036480161878797,0.1219043731689453,0.0024104294953522
1075,1075,0.2745265960693359,0.0045781502356896,0.0735158920288086,0.0036982756394606
1076,1076,0.2424612045288086,0.0034213860829671,0.0703878402709961,0.002234141031901
1077,1077,0.6824178695678711,0.0092445611953735,0.2511587142944336,0.0072018206119537
1078,1078,0.1116323471069336,0.006011962890625,0.0296211242675781,0.0053742482112004
1079,1079,0.5841712951660156,0.0075574874877929,0.1574897766113281,0.0048017183939615
